"precio";"moneda";"direccion";"barrio";"metros_totales";"area_privada";"dormitorios";"baños";"garage";"gastos_comunes";"admite_mascotas";"disposicion";"balcon";"terraza";"ascensor";"amueblado";"aire_acondicionado";"calefaccion";"numero_piso";"latitud_Y";"longitud_X";"url";"dist_av_18_de_julio";"dist_av_8_de_octubre";"dist_av_agraciada";"dist_av_bolivia";"dist_av_gral_eugenio_garzon";"dist_av_italia";"dist_bv_gral_artigas";"dist_bv_jose_batlle_y_ordoñez"
21000;"UYU($)";"Brazo Oriental, Brazo Oriental, Montevideo";"Brazo Oriental";37;37;1;1;"No";1600;"No especificado";"No";"No";"No";"Si";"No";"No";"No";1;-34.8650295;-56.1784106;"https://apartamento.mercadolibre.com.uy/MLU-1457411294-alquiler-de-apartamento-en-brazo-oriental-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";3800.74644268126;2955.99993438149;2179.56130207042;7475.11379131189;4436.25896323636;3477.49390106348;606.50554160049;732.554749154885
33000;"UYU($)";"Juan Paullier Y Ana Monterroso, Cordón, Montevideo";"Tres Cruces";48;32;1;1;"Si";4000;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"No";11;-34.9004909;-56.1679154;"https://apartamento.mercadolibre.com.uy/MLU-1454020180-alquiler-de-apartamento-con-1-dormitorio-y-amplia-terraza-con-parrillero-en-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";172.046365950689;301.606766490272;2094.75487894202;7179.38303056282;7405.13293667285;650.644480740771;315.170212670023;2964.72071180452
21000;"UYU($)";"Brito Foresti Y Ramón Ortiz, Parque Batlle, Montevideo";"La Blanqueada";33;23;0;1;"No";3000;"Sí";"Si";"No";"Sí";"No";"No";"No";"No";2;-34.8890207;-56.1529875;"https://apartamento.mercadolibre.com.uy/MLU-696607665-apartamento-monoambiente-a-estrenar-en-alquiler-con-terraza-al-frente-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";1411.21684567078;516.766544524352;3126.26915027569;5427.30210452523;7694.19002414623;166.370703630065;1140.18658963578;1108.29701942289
32000;"UYU($)";"Paysandú Al 1700, Cordón, Montevideo";"Cordón";52;52;2;1;"No";7000;"Sí";"Si";"Si";"No";"Sí";"No";"No";"No";8;-34.9002774;-56.1809733;"https://apartamento.mercadolibre.com.uy/MLU-696688407-apartamento-en-alquiler-2-dormitorios-bien-ubicado-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";356.484617630865;1360.14213569574;1249.20483972866;8261.9757506102;6597.80149442273;1564.1599404431;1501.37906591346;3755.51758466737
24000;"UYU($)";"Carlos Ma. Ramírez Y Camambu, La Teja, Montevideo";"Tres Ombúes Pueblo Victoria";70;70;2;1;"No";1200;"Sí";"No";"No";"Sí";"No";"No";"No";"No";1;-34.8695551;-56.2403384;"https://apartamento.mercadolibre.com.uy/MLU-696780347-apartamento-de-dos-dormitorios-con-terraza-y-parrillero-exclusivo-la-teja-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";5585.82687606565;7395.49834269724;2314.22160691895;13093.920829076;2283.9069644813;7419.40636909437;2702.96145932821;4864.62175769722
25000;"UYU($)";"Felipe Sanguinetti Y Mateo Cabral, La Blanqueada, Montevideo";"Unión";32;30;1;1;"No";4500;"Sí";"Si";"No";"Sí";"No";"No";"No";"No";10;-34.8843981;-56.1397502;"https://apartamento.mercadolibre.com.uy/MLU-696701153-cesion-de-alquiler-de-apartamento-en-felipe-sanguinetti-con-1-dormitorio-en-la-blanqueada-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";2691.39722516407;892.091919197803;4381.21819592672;4116.09467804114;8522.90073340377;235.556694161738;2390.84713030232;65.2455750430696
39000;"UYU($)";"Santiago De Chile Y Maldonado, Palermo, Montevideo";"Barrio Sur";100;1;2;1;"No";6200;"Sí";"Si";"Si";"Sí";"No";"No";"No";"No";11;-34.9093972;-56.1853043;"https://apartamento.mercadolibre.com.uy/MLU-1457424184-alquiler-de-apartamento-en-santiago-de-chile-con-2-dormitorios-patio-y-terraza-en-palermo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";420.982821975856;2138.94583201685;2131.84984418544;9041.42735117195;7216.09081386451;2436.01130079124;1986.24326889914;4764.41836949452
38000;"UYU($)";"Acevedo Diaz Al 1700, Tres Cruces, Montevideo";"Tres Cruces";70;64;2;1;"No";8259;"No";"Si";"No";"No";"Sí";"No";"Sí";"Sí";11;-34.8949581;-56.1686404;"https://apartamento.mercadolibre.com.uy/MLU-1458005916-alquiler-de-excelente-apartamento-de-2-dormitorios-frente-a-terminal-tres-cruces-38000-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";406.730045446339;329.445210514983;1772.08838228059;6997.44038185964;6934.68074990145;326.242147595797;326.232404629283;2554.97359267872
29000;"UYU($)";"Acevedo Diaz Al 1700, Tres Cruces, Montevideo";"Tres Cruces";57;57;1;1;"No";5280;"Sí";"Si";"Si";"No";"Sí";"No";"No";"No";11;-34.8941049;-56.1675475;"https://apartamento.mercadolibre.com.uy/MLU-1458005928-alquiler-apartamento-1-dormitorio-a-estrenar-en-tres-cruces-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";448.786749956651;220.505874753406;1843.44235944258;6870.58710655964;6947.05624917245;233.152233613372;218.664583108632;2417.68586359719
45000;"UYU($)";"Acevedo Diaz Al 1700, Tres Cruces, Montevideo";"Tres Cruces";70;64;2;1;"No";8259;"No";"Si";"No";"No";"Sí";"No";"Sí";"Sí";11;-34.8942226;-56.1676373;"https://apartamento.mercadolibre.com.uy/MLU-1458070712-alquiler-de-excelente-apartamento-de-2-dormitorios-frente-a-terminal-tres-cruces-45000-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";441.070618593289;228.575942051932;1838.55719299833;6882.84551140829;6949.3952485977;238.047178934473;228.003369654874;2432.83557211862
30000;"UYU($)";"Av Italia, Buceo, Montevideo";"Unión";56;55;2;2;"No";5500;"Sí";"Si";"No";"No";"Sí";"No";"No";"Sí";3;-34.887037;-56.130272;"https://apartamento.mercadolibre.com.uy/MLU-1457411624-alquiler-apartamento-buceo-2-dormitorios-2-banos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";3343.28211825481;1627.2722733865;5211.27842885964;3435.97397578086;9433.00976150606;15.0107128151346;3227.36869922991;442.806822744087
31500;"UYU($)";"Acevedo Diaz Al 1700, Tres Cruces, Montevideo";"Tres Cruces";64;64;1;1;"Si";5280;"Sí";"No";"No";"No";"Sí";"No";"Sí";"No";11;-34.8941049;-56.1675475;"https://apartamento.mercadolibre.com.uy/MLU-1458044906-oportunidad-alquiler-apartamento-1-dormitorio-a-estrenar-con-garaje-en-tres-cruces-32000-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";448.786749956651;220.505874753406;1843.44235944258;6870.58710655964;6947.05624917245;233.152233613372;218.664583108632;2417.68586359719
28000;"UYU($)";"Acevedo Diaz Al 1700, Tres Cruces, Montevideo";"Tres Cruces";64;64;1;1;"No";5280;"Sí";"No";"No";"No";"Sí";"No";"Sí";"No";11;-34.8941049;-56.1675475;"https://apartamento.mercadolibre.com.uy/MLU-1458070702-oportunidad-alquiler-apartamento-1-dormitorio-a-estrenar-en-tres-cruces-28000-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";448.786749956651;220.505874753406;1843.44235944258;6870.58710655964;6947.05624917245;233.152233613372;218.664583108632;2417.68586359719
30000;"UYU($)";"La Blanqueada, La Blanqueada, Montevideo";"La Blanqueada";50;50;2;1;"No";3800;"No";"Si";"No";"No";"Sí";"No";"No";"No";9;-34.8829819;-56.1539652;"https://apartamento.mercadolibre.com.uy/MLU-1458007258-alquiler-apartamento-2-dormitorios-la-blanqueada-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";1870.24997106431;8.09039107970503;3138.83175046289;5325.46654457004;7285.88329425646;809.97702878636;1110.32540841917;669.117302060049
29000;"UYU($)";"La Blanqueada, La Blanqueada, Montevideo";"Tres Cruces";44;40;1;1;"Si";3600;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";1;-34.887123;-56.163467;"https://apartamento.mercadolibre.com.uy/MLU-696733827-alquiler-de-apartamento-la-blanqueada-de-1-dormtorio-y-garaje-barbacoa-y-gym-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";1141.32986994845;390.818573192665;2193.10420736451;6278.73236315685;6774.1439042239;673.603705726996;205.013854264294;1596.87051365766
26000;"UYU($)";"20 De Febrero Al 2500, Unión, Montevideo";"Maroñas Parque Guarani";60;54;2;1;"No";4200;"Sí";"No";"Si";"No";"No";"No";"Sí";"No";1;-34.8682651;-56.1323337;"https://apartamento.mercadolibre.com.uy/MLU-696745771-apartamento-con-2-dormitorios-barrio-union-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";4374.51777956429;201.621148231401;5570.41694112702;3251.19576192241;8585.05031233744;2033.48341918262;3208.50441377171;1852.69022429958
26000;"UYU($)";"La Paz Esq. Julio Herrera Y Obes, Centro, Montevideo";"Centro";40;40;1;1;"No";4872;"No";"Si";"No";"Sí";"Sí";"No";"Sí";"No";8;-34.8996414;-56.1953151;"https://apartamento.mercadolibre.com.uy/MLU-1458007518-apartamento-en-alquiler-centro-inmobiliaria-lars-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";723.278787051758;2654.57898064271;1281.54276022327;9467.47787130591;5825.59802833502;2811.45154564528;2799.54615470208;4596.53165813297
78000;"UYU($)";"18 De Julio Y Magallanes, Cordón, Montevideo";"Cordón";177;177;4;3;"Si";20000;"No";"Si";"No";"No";"Sí";"No";"No";"No";8;-34.9032782;-56.1795609;"https://apartamento.mercadolibre.com.uy/MLU-696773261-apartamento-en-alquiler-4-dormitorios-y-garaje-bien-ubicado-sobre-18-de-julio-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";0.493796653963564;1338.60097338849;1604.74745159412;8274.28678025183;6940.72927882183;1605.77332172675;1402.64875895924;3910.11885881629
29700;"UYU($)";"Parque Batlle, Parque Batlle, Montevideo";"Tres Cruces";60;50;1;1;"No";3810;"Sí";"Si";"Si";"Sí";"No";"No";"No";"Sí";4;-34.892197;-56.159964;"https://apartamento.mercadolibre.com.uy/MLU-1454731534-apartamento-de-1-dormitorio-en-alquiler-en-parque-batlle-con-amenities-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";715.392553268289;184.893416510192;2495.29633320565;6147.55031794508;7358.78259668741;27.2331625987919;473.605397221547;1794.30308371101
29000;"UYU($)";"Convención & San José, Centro, Montevideo";"Ciudad Vieja";80;80;2;1;"No";4860;"No";"Si";"No";"Sí";"No";"No";"No";"No";8;-34.9087076;-56.1988401;"https://apartamento.mercadolibre.com.uy/MLU-696879771-alquiler-apartamento-2-dormitorios-centro-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";252.47252656335;3195.09651224601;2309.57015572771;10128.6792881181;6606.79716529377;3436.18150118917;3211.41729475959;5550.96753640316
25500;"UYU($)";"Gaboto Y 18 De Julio, Centro, Montevideo";"Cordón";30;30;1;1;"No";2600;"No";"Si";"No";"No";"No";"No";"No";"No";2;-34.9028907;-56.1785302;"https://apartamento.mercadolibre.com.uy/MLU-1457421712-alquiler-apartamento-1-dormitorio-excelente-zona-centro-a-metros-de-18-de-julio-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";1.04213574510761;1235.09987284159;1610.13143138884;8170.7743497633;6963.61837086516;1503.85474105075;1305.10254803941;3814.52841667514
28500;"UYU($)";"Defensa Y F. Serra, Tres Cruces, Montevideo";"Cordón";38;36;1;1;"No";4300;"Sí";"No";"Si";"Sí";"No";"Sí";"Sí";"No";1;-34.8950752;-56.1739218;"https://apartamento.mercadolibre.com.uy/MLU-1458053524-apartamento-de-1-dormitorio-con-muebles-en-tres-cruces-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";605.024670321495;771.548310182376;1323.99146259906;7454.60809232388;6592.42438835741;808.482001573911;808.201597547516;2893.97947290604
28000;"UYU($)";"Constituyente Esq. Salto, Cordón, Montevideo";"Cordón";57;57;2;1;"No";5337;"No";"Si";"No";"Sí";"Sí";"No";"No";"No";3;-34.9059747;-56.1818632;"https://apartamento.mercadolibre.com.uy/MLU-1459056332-apartamento-en-alquiler-cordon-inmobiliaria-lars-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";180.984297417436;1666.50343729313;1811.51301152225;8591.40604327644;7062.22009647844;1952.23774958375;1638.99752884653;4272.36569895349
29000;"UYU($)";"Al Centro, Centro, Montevideo, Montevideo";"Manga Toledo Chico";45;45;1;1;"No";4300;"No";"No";"No";"No";"Sí";"No";"Sí";"No";12;-34.7830909;-56.1376297;"https://apartamento.mercadolibre.com.uy/MLU-1458007218-alquiler-apartamento-1-dormitorio-centro-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";12912.0210103823;8105.36092214674;11078.0297196064;10576.7637035298;8110.80864167579;11464.2570472105;10002.2307615813;8395.48937900631
40000;"UYU($)";"21 De Setiembre, Punta Carretas, Montevideo";"Punta Carretas";30;30;1;1;"No";6000;"No";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";4;-34.915197;-56.160092;"https://apartamento.mercadolibre.com.uy/MLU-696702933-alquiler-apartamento-nuevo-piso-alto-punta-carretas-1-dormitorio-terraza-cochera-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";1951.98178373443;1978.68831918992;3712.51069704233;7457.41089110748;9087.43270942417;2271.51204264909;229.70490619336;3681.63682921229
24000;"UYU($)";"Acevedo Diaz Al 1800, Tres Cruces, Montevideo";"Tres Cruces";34;34;1;1;"No";5000;"No";"Si";"Si";"No";"No";"No";"Sí";"No";NA;-34.8937281;-56.1676678;"https://apartamento.mercadolibre.com.uy/MLU-1458005920-oportunidad-alquiler-imperdible-apartamento-1-dormitorio-con-balcon-en-tres-cruces-sexto-piso-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";489.244601402773;236.787750943099;1823.42627976125;6866.40737884959;6911.46570236066;257.590566367717;225.880132097089;2394.53967093494
22500;"UYU($)";"Paysandu 936, Centro, Montevideo";"Centro";45;45;2;1;"No";2700;"Sí";"Si";"No";"No";"No";"No";"No";"No";6;-34.9026164;-56.1966549;"https://apartamento.mercadolibre.com.uy/MLU-696655757-alquiler-2-dormitorios-centro-montevideo-b-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";405.459348468714;2816.21615891631;1623.81210286358;9692.43798942548;6065.58976273023;3005.94427756579;2951.57382896692;4921.42162189108
23500;"UYU($)";"Maldonado 2100 - 2400, Montevideo, Parque Rodó, Montevideo";"Parque Rodó";29;27;0;1;"No";3700;"No";"No";"Si";"No";"Sí";"No";"Sí";"No";12;-34.9079244;-56.1638575;"https://apartamento.mercadolibre.com.uy/MLU-1454652160-er-monoambiente-moderno-edificio-cuore-amenities-completos-23500-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";1075.80766295293;1111.55447157326;2895.58393765274;7258.93345054932;8256.74840207319;1423.65039025251;20.1383367779136;3300.49609091061
40000;"UYU($)";"Dr. Mario Cassinoni 1449, Montevideo, Cordón, Montevideo";"Tres Cruces";67;67;2;2;"No";6300;"Sí";"Si";"Si";"No";"Si";"No";"No";"No";NA;-34.9011184;-56.1656345;"https://apartamento.mercadolibre.com.uy/MLU-1457416016-alquiler-apartamento-en-zona-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";321.231551226283;339.568373556946;2308.20254729202;7023.38292321873;7602.23976349955;666.985635442303;113.910034303024;2878.78114908808
27000;"UYU($)";"Uruguayana 3140, Bella Vista, Montevideo";"Capurro Bella Vista";65;65;2;1;"No";1500;"Sí";"Si";"Si";"Sí";"Si";"No";"Sí";"Sí";6;-34.8748131;-56.2016716;"https://apartamento.mercadolibre.com.uy/MLU-696732721-alquiler-apartamento-2-dormitorios-con-patio-bella-vista-montevideo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=c86c4385-6adc-4a52-8ebc-507a2465c18c&sid=search";3516.99611255595;3970.24217600215;112.937240610573;9559.28309299855;3215.10884362906;4002.98636890063;280.607799386811;2981.47729555185
36000;"UYU($)";"José Enrique Rodó 1821, Montevideo, Cordón, Montevideo";"Cordón";66;66;2;1;"No";5800;"No";"Si";"No";"Sí";"Si";"No";"Sí";"No";10;-34.9044168;-56.1770321;"https://apartamento.mercadolibre.com.uy/MLU-696622145-apartamento-en-alquiler-citadino-rodo-2-dormitorios-piso-8-muy-luminoso-excelente-apartamento-de-66-m2-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";212.451312055382;1202.89518120794;1825.1061707405;8118.80139126319;7181.23643111795;1504.32714591874;1183.84306569767;3845.55440842381
26500;"UYU($)";"José Enrique Rodó 1806, Montevideo, Cordón, Montevideo";"Cordón";52;52;2;1;"No";4000;"Sí";"No";"No";"No";"Si";"No";"Sí";"No";NA;-34.9047513;-56.1772514;"https://apartamento.mercadolibre.com.uy/MLU-1457424228-alquiler-apartamento-en-zona-de-cordon-gastos-comunes-bajos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";237.492044313978;1240.90517021624;1847.25706861146;8153.06357260881;7198.39924396821;1544.39317738933;1207.13693733615;3886.43805905469
26500;"UYU($)";"Hipólito Yrigoyen Y Rivera, Malvin, Montevideo";"Malvín";40;40;1;1;"No";2749;"Sí";"Si";"No";"No";"Si";"No";"No";"No";5;-34.89146;-56.1088;"https://apartamento.mercadolibre.com.uy/MLU-696903523-alquiler-apartamento-1-dormitorios-malvin-montevideo-d-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";5144.54817391009;3271.2896201996;7162.44809446352;2364.68282897302;11429.7948400493;497.761242856869;5113.88626100361;1539.23121766522
35000;"UYU($)";"Punta Carretas, Punta Carretas, Montevideo";"Punta Carretas";42;38;1;1;"No";5000;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";1;-34.921804;-56.158022;"https://apartamento.mercadolibre.com.uy/MLU-696786567-alquiler-apartamento-punta-carretas-1-dormitorio-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";2695.52605956646;2735.00684197378;4398.56127450743;7807.60832852494;9771.0580171957;3027.47780671019;352.52208763256;4057.5251332248
28899;"UYU($)";"Solano Lopez Y Comodoro Coe, Buceo, Montevideo";"Buceo";53;53;2;1;"No";3199;"Sí";"Si";"No";"No";"Si";"No";"No";"No";2;-34.8878095;-56.1288221;"https://apartamento.mercadolibre.com.uy/MLU-696756345-alquiler-apartamento-2-dormitorios-buceo-montevideo-d-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";3440.67595290351;1773.20659362523;5338.44567343747;3362.37884312653;9588.87254355964;96.6351511844871;3351.56898430768;473.339907752661
46000;"UYU($)";"Av Italia Y Centenario, Parque Batlle, Montevideo";"Parque Batlle Villa Dolores";67;67;3;2;"Si";13000;"Sí";"Si";"No";"No";"Si";"No";"Sí";"Sí";1;-34.8914646;-56.1555353;"https://apartamento.mercadolibre.com.uy/MLU-696730827-alquiler-apartamento-3-dormitorios-parque-batlle-montevideo-d-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";1058.96029714858;454.106259015998;2893.71215618509;5740.9035798472;7644.30138356331;3.15622389940753;884.011452964665;1465.53887542743
70000;"UYU($)";"25 De Mayo Y Ciudadela, Ciudad Vieja, Montevideo";"Ciudad Vieja";195;195;4;2;"No";1000;"No";"Si";"No";"No";"Si";"No";"No";"No";1;-34.9062338;-56.2066961;"https://apartamento.mercadolibre.com.uy/MLU-696756319-alquiler-local-ciudad-vieja-montevideo-d-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";730.400886557492;3797.31267675906;2516.3014519096;10692.0863461554;6116.64909154662;4000.64865828507;3514.5230602689;5836.37478766328
28000;"UYU($)";"Perdo Bustamante Esq Francisco Bauzá, Buceo, Montevideo";"Buceo";65;65;2;1;"No";1500;"No especificado";"Si";"No";"No";"Si";"No";"No";"No";1;-34.8988127;-56.1348274;"https://apartamento.mercadolibre.com.uy/MLU-696745535-alquiler-apartamento-2-dormitorios-al-frente-buceo-montevideo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";2723.98301296676;2456.07712710162;4876.24169458143;4521.01364213331;9676.65246953059;1334.69561862262;2693.79700539115;771.558636559231
23000;"UYU($)";"Acevedo Diaz Al 1800, Tres Cruces, Montevideo";"Tres Cruces";34;34;1;1;"No";5000;"No";"Si";"Si";"No";"No";"No";"Sí";"No";NA;-34.8937281;-56.1676678;"https://apartamento.mercadolibre.com.uy/MLU-1458044904-oportunidad-alquiler-imperdible-apartamento-1-dormitorio-con-balcon-en-tres-cruces-cuarto-piso-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";489.244601402773;236.787750943099;1823.42627976125;6866.40737884959;6911.46570236066;257.590566367717;225.880132097089;2394.53967093494
28900;"UYU($)";"Av. Mariscal Francisco Solano López 1800, Montevideo, Buceo, Montevideo";"Buceo";70;70;2;1;"No";3100;"No especificado";"Si";"Si";"No";"Si";"No";"No";"No";3;-34.888663;-56.1273704;"https://apartamento.mercadolibre.com.uy/MLU-696868751-excelente-apartamento-de-2-dormitorios-al-frente-orientacion-norte-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";3540.11568484189;1926.65866862784;5467.07401818498;3299.46089222411;9748.62522871595;187.357275512379;3472.59630789008;496.825137531962
36000;"UYU($)";"Maldonado 1827, Montevideo, Cordón, Montevideo";"Palermo";61;52;2;1;"No";5200;"Sí";"No";"Si";"No";"Si";"Sí";"No";"No";13;-34.9084149;-56.1757614;"https://apartamento.mercadolibre.com.uy/MLU-1457442620-apartamento-2-dormitorios-cordon-edificio-ventura-soho-amueblado-alquiler-1-ano-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=3ffa01f5-b2e5-46f8-a968-55a9602873a1&sid=search";662.982693740465;1431.81683359249;2269.52814279077;8220.30593603096;7604.99571986215;1769.8757106655;1108.14384986719;4098.19646097888
